AÑO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,CODPERSO,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209,P210,P211A,P211D,P212,P213,P214,P215,P216,P217,OCUPAC_R3,OCUPAC_R4,RAMA_R3,RAMA_R4,CODTAREA,CODTIEMPO,T211,TICUEST01,FACPOB
2024,01,015084,005,11,010504,4,7,01,20240150840051101,1,0,1,1,2, ,2,71, ,5, , , ,1,1,1, , , , , , , , , , ,2,221.660513660397
2024,01,015084,006,11,010504,4,7,01,20240150840061101,1,0,1,1,2, ,2,61, ,3, , , ,1,1,1, , , , , , , , , , ,2,290.208259209319
2024,01,015084,007,11,010504,4,7,01,20240150840071101,1,1,1,1,2, ,1,87, ,2, , , ,1,1,1, , , , , , , , , , ,2,211.403153389803
2024,01,015084,007,11,010504,4,7,02,20240150840071102,2,1,2,1,2, ,2,84, ,2, , , ,2,2,2, , , , , , , , , , ,2,221.660513660397
2024,01,015084,008,11,010504,4,7,01,20240150840081101,1,1,1,1,2, ,1,46, ,1, , , ,1,1,1, , , , , , , , , , ,2,333.369457938845
2024,01,015084,008,11,010504,4,7,02,20240150840081102,2,1,2,1,2, ,2,40, ,1, , , ,2,2,2, , , , , , , , , , ,2,392.683822056069
2024,01,015084,008,11,010504,4,7,03,20240150840081103,3,1,3,1,2, ,2,22, ,6, , , ,3,3,3, , , , , , , , , , ,2,372.356170303586
2024,01,015084,008,11,010504,4,7,04,20240150840081104,3,1,3,1,2, ,1,13, ,6,1, ,35,4,4,0, , , , , , , , , , ,2,396.15608871327
2024,01,015084,008,11,010504,4,7,05,20240150840081105,3,1,3,1,2, ,2,0,3, , , , ,0,5,0, , , , , , , , , , ,2,407.675841358255
2024,01,015084,101,11,010504,4,7,01,20240150841011101,1,1,1,1,2, ,1,27, ,6, , , ,1,1,1, , , , , , , , , , ,2,463.72472904873
2024,01,015084,101,11,010504,4,7,02,20240150841011102,6,1,6,1,2, ,1,59, ,2, , , ,2,2,2, , , , , , , , , , ,2,333.369457938845
2024,01,015084,101,11,010504,4,7,03,20240150841011103,6,1,6,1,2, ,2,67, ,2, , , ,3,3,3, , , , , , , , , , ,2,221.660513660397
2024,01,015084,103,11,010504,4,7,01,20240150841031101,1,1,1,1,2, ,1,34, ,2, , , ,1,1,1, , , , , , , , , , ,2,463.72472904873
2024,01,015084,103,11,010504,4,7,02,20240150841031102,2,1,2,1,2, ,2,33, ,2, , , ,2,2,2, , , , , , , , , , ,2,392.683822056069
2024,01,015084,103,11,010504,4,7,03,20240150841031103,3,1,3,1,2, ,2,13, ,6,1, ,42,3,3,0, , , , , , , , , , ,2,407.675841358255
2024,01,015084,103,11,010504,4,7,04,20240150841031104,3,1,3,1,2, ,1,12, ,6,1, ,48,4,4,0, , , , , , , , , , ,2,396.15608871327
2024,01,015084,103,11,010504,4,7,05,20240150841031105,3,1,3,1,2, ,2,6, , ,2,10, ,5,5,0, , , , , , , , , ,11,2,407.675841358255
2024,01,015084,104,11,010504,4,7,01,20240150841041101,1,0,1,1,2, ,2,74, ,5, , , ,1,1,1, , , , , , , , , , ,2,221.660513660397
2024,01,015084,106,11,010504,4,7,01,20240150841061101,1,1,1,1,2, ,1,41, ,1, , , ,1,1,1, , , , , , , , , , ,2,463.72472904873
2024,01,015084,106,11,010504,4,7,02,20240150841061102,2,1,2,1,2, ,2,29, ,1, , , ,2,2,2, , , , , , , , , , ,2,392.683822056069
2024,01,015084,106,11,010504,4,7,03,20240150841061103,3,1,3,1,2, ,1,13, ,6,1, ,48,3,3,0, , , , , , , , , , ,2,396.15608871327
2024,01,015084,106,11,010504,4,7,04,20240150841061104,3,1,3,1,2, ,1,9, , ,1, ,42,4,4,0, , , , , , , , , , ,2,396.15608871327
2024,01,015084,106,11,010504,4,7,05,20240150841061105,3,1,3,1,2, ,2,4, , , , , ,5,5,0, , , , , , , , , , ,2,407.675841358255
2024,01,015095,004,11,010501,4,6,01,20240150950041101,1,0,1,1,2, ,2,63, ,6, , , ,1,1,1, , , , , , , , , , ,2,290.208259204267
2024,01,015095,014,11,010501,4,6,01,20240150950141101,1,1,1,1,2, ,1,66, ,2, , , ,1,1,1, , , , , , , , , , ,2,211.403153386123
2024,01,015095,014,11,010501,4,6,02,20240150950141102,2,1,2,1,2, ,2,55, ,2, , , ,2,2,2, , , , , , , , , , ,2,290.208259204267
2024,01,015095,014,11,010501,4,6,03,20240150950141103,3,1,3,1,2, ,1,24, ,6, , , ,3,3,3, , , , , , , , , , ,2,385.157057061705
2024,01,015095,014,11,010501,4,6,04,20240150950141104,3,1,3,1,2, ,1,12, ,6,1, ,18,4,4,0, , , , , , , , , , ,2,396.156088706374
2024,01,015095,028,11,010501,4,6,01,20240150950281101,1,1,1,1,2, ,1,71, ,2, , , ,1,1,1, , , , , , , , , , ,2,211.403153386123
2024,01,015095,028,11,010501,4,6,02,20240150950281102,2,1,2,1,2, ,2,57, ,2, , , ,2,2,2, , , , , , , , , , ,2,290.208259204267
2024,01,015095,028,11,010501,4,6,03,20240150950281103,3,1,3,1,2, ,2,24, ,6, , , ,3,3,3, , , , , , , , , , ,2,372.356170297104
2024,01,015095,028,11,010501,4,6,04,20240150950281104,3,1,3,1,2, ,2,22, ,6, , , ,4,4,4, , , , , , , , , , ,2,372.356170297104
2024,01,015095,028,11,010501,4,6,05,20240150950281105,3,1,3,1,2, ,2,19, ,6, , , ,5,5,5, , , , , , , , , , ,2,372.356170297104
2024,01,015095,028,11,010501,4,6,06,20240150950281106,3,1,3,1,2, ,1,17, ,6,1, ,48,6,6,6, , , , , , , , , , ,2,385.157057061705
2024,01,015095,028,11,010501,4,6,07,20240150950281107,3,1,3,1,2, ,2,14, ,6,2,10, ,7,7,7, , , , , , , , , ,11,2,372.356170297104
2024,01,015095,052,11,010501,4,6,01,20240150950521101,1,1,1,1,2, ,1,52, ,2, , , ,1,1,1, , , , , , , , , , ,2,333.369457933042
2024,01,015095,052,11,010501,4,6,02,20240150950521102,2,1,2,1,2, ,2,60, ,2, , , ,2,2,2, , , , , , , , , , ,2,290.208259204267
2024,01,015095,052,11,010501,4,6,03,20240150950521103,3,1,3,1,2, ,2,21, ,6, , , ,3,3,3, , , , , , , , , , ,2,372.356170297104
2024,01,015095,064,11,010501,4,6,01,20240150950641101,1,1,1,1,2, ,1,67, ,2, , , ,1,1,1, , , , , , , , , , ,2,211.403153386123
2024,01,015095,064,11,010501,4,6,02,20240150950641102,2,1,2,1,2, ,2,63, ,2, , , ,2,2,2, , , , , , , , , , ,2,290.208259204267
2024,01,015095,064,11,010501,4,6,03,20240150950641103,3,1,3,1,2, ,2,23, ,6, , , ,3,3,3, , , , , , , , , , ,2,372.356170297104
2024,01,015095,064,11,010501,4,6,04,20240150950641104,10,0,1,1,2, ,2,76, ,6, , , ,4,4,4, , , , , , , , , , ,2,221.660513656539
2024,01,015095,077,11,010501,4,6,01,20240150950771101,1,1,1,1,2, ,1,56, ,2, , , ,1,1,1, , , , , , , , , , ,2,333.369457933042
2024,01,015095,077,11,010501,4,6,02,20240150950771102,2,1,2,1,2, ,2,51, ,2, , , ,2,2,2, , , , , , , , , , ,2,290.208259204267
2024,01,015095,077,11,010501,4,6,03,20240150950771103,3,1,3,1,2, ,2,19, ,6, , , ,3,3,3, , , , , , , , , , ,2,372.356170297104
2024,01,015095,077,11,010501,4,6,04,20240150950771104,3,1,3,1,2, ,2,14, ,6,2,10, ,4,4,4, , , , , , , , , ,10,2,372.356170297104
2024,01,015095,101,11,010501,4,6,01,20240150951011101,1,1,1,1,2, ,2,40, ,5, , , ,1,1,1, , , , , , , , , , ,2,392.683822049234
2024,01,015095,101,11,010501,4,6,02,20240150951011102,3,1,3,1,2, ,1,19, ,6, , , ,2,2,2, , , , , , , , , , ,2,385.157057061705
2024,01,015095,101,11,010501,4,6,03,20240150951011103,3,1,3,1,2, ,1,12, ,6,1, ,12,3,3,0, , , , , , , , , , ,2,396.156088706374
2024,01,015103,009,11,010109,4,8,01,20230151030091101,1,1,1,1,2, ,1,59, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,333.369457933042
2024,01,015103,009,11,010109,4,8,02,20230151030091102,2,1,2,1,2, ,2,58, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,290.208259204267
2024,01,015103,009,11,010109,4,8,03,20230151030091103,3,1,3,1,2, ,1,24, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,385.157057061705
2024,01,015103,010,11,010109,4,8,01,20240151030101101,1,1,1,1,2, ,1,26, ,1, , , ,1,1,1, ,1, , , , , , , , ,2,463.724729040658
2024,01,015103,010,11,010109,4,8,02,20240151030101102,2,1,2,1,2, ,2,14, ,1,1, ,14,2,2,2, ,1, , , , , , , , ,2,372.356170297104
2024,01,015103,010,11,010109,4,8,03,20240151030101103,3,1,3,1,2, ,2,5, , ,2,10, ,3,3,0, ,1, , , , , , , ,11,2,407.675841351158
2024,01,015103,012,11,010109,4,8,01,20230151030121101,1,1,1,1,2, ,1,46, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,333.369457933042
2024,01,015103,012,11,010109,4,8,02,20230151030121102,2,1,2,1,2, ,2,41, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,392.683822049233
2024,01,015103,012,11,010109,4,8,03,20230151030121103,3,1,3,1,2, ,2,17, ,6,1, ,48,3,3,3,3,0, ,971,9211,130,150,1,1, ,2,372.356170297104
2024,01,015103,012,11,010109,4,8,04,20230151030121104,3,1,3,1,2, ,1,15, ,6,1, ,48,4,4,4,4,0, ,971,9211,111,111,1,1, ,2,385.157057061705
2024,01,015103,012,11,010109,4,8,05,20230151030121105,3,1,3,1,2, ,2,12, ,6,1, ,24,5,5,0,5,0, , , , , , , , ,2,407.675841351158
2024,01,015103,012,11,010109,4,8,06,20230151030121106,3,1,3,1,2, ,2,9, , ,1, ,14,6,6,0,6,0, , , , , , , , ,2,407.675841351158
2024,01,015103,012,11,010109,4,8,07,20230151030121107,3,1,3,1,2, ,2,7, , ,1, ,14,7,7,0,7,0, , , , , , , , ,2,407.675841351158
2024,01,015103,012,11,010109,4,8,08,20230151030121108,3,2,1,1,2, ,2,20, ,5, , , ,8,8,8,8,0, , , , , , , , ,2,372.356170297104
2024,01,015103,012,11,010109,4,8,09,20240151030121109,5,2,3,1,2, ,2,0,1, , , , ,0,9,0, ,1, , , , , , , , ,2,407.675841351158
2024,01,015103,019,11,010109,4,8,01,20230151030191101,1,1,1,1,2, ,1,63, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,333.369457933042
2024,01,015103,019,11,010109,4,8,02,20230151030191102,2,1,2,1,2, ,2,62, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,290.208259204267
2024,01,015103,019,11,010109,4,8,03,20240151030191103,5,0,1,2, ,2,1,20, ,6, , , ,0,0,0, , , , , , , , , , ,2,385.157057061705
2024,01,015103,020,11,010109,4,8,01,20230151030201101,1,1,1,1,2, ,1,60, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,333.369457933042
2024,01,015103,020,11,010109,4,8,02,20230151030201102,2,1,2,1,2, ,2,49, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,290.208259204267
2024,01,015103,020,11,010109,4,8,03,20230151030201103,3,1,3,1,2, ,1,10, , ,1, ,24,3,3,0,3,0, ,971,9211,130,150,1,1, ,2,396.156088706374
2024,01,015103,020,11,010109,4,8,04,20230151030201104,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2024,01,015103,020,11,010109,4,8,05,20230151030201105,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2024,01,015103,020,11,010109,4,8,06,20230151030201106,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2024,01,015103,022,11,010109,4,8,01,20230151030221101,1,1,1,1,2, ,1,36, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,463.724729040658
2024,01,015103,022,11,010109,4,8,02,20230151030221102,2,1,2,1,2, ,2,37, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,392.683822049233
2024,01,015103,022,11,010109,4,8,03,20230151030221103,3,1,3,1,2, ,2,14, ,6,1, ,24,3,3,3,3,0, ,971,9211,130,150,1,1, ,2,372.356170297104
2024,01,015103,022,11,010109,4,8,04,20230151030221104,3,1,3,1,2, ,1,13, ,6,1, ,32,4,4,0,4,0, ,971,9211,130,150,1,1, ,2,396.156088706374
2024,01,015103,022,11,010109,4,8,05,20230151030221105,3,1,3,1,2, ,1,8, , ,1, ,12,5,5,0,5,0, , , , , , , , ,2,396.156088706374
2024,01,015103,022,11,010109,4,8,06,20230151030221106,3,1,3,1,2, ,2,6, , ,2,10, ,6,6,0,6,0, , , , , , , ,11,2,407.675841351158
2024,01,015139,081,11,010401,7,7,01,20240151390811101,1,1,1,1,2, ,1,79, ,1, , , ,1,1,1, , , , , , , , , , ,2,193.118681134137
2024,01,015139,081,11,010401,7,7,02,20240151390811102,2,1,2,1,2, ,2,74, ,1, , , ,2,2,2, , , , , , , , , , ,2,202.488871954907
2024,01,015139,081,11,010401,7,7,03,20240151390811103,5,0,1,2, ,2,2,16, ,6,2,10, ,0,0,0, , , , , , , , , ,10,2,340.150709051133
2024,01,015139,082,11,010401,7,7,01,20240151390821101,1,0,1,1,2, ,2,75, ,3, , , ,1,1,1, , , , , , , , , , ,2,202.488871954907
2024,01,015139,083,11,010401,7,7,01,20240151390831101,1,1,1,1,2, ,2,29, ,5, , , ,1,1,1, , , , , , , , , , ,2,358.720201672442
2024,01,015139,083,11,010401,7,7,02,20240151390831102,3,1,3,1,2, ,2,8, , ,1, ,3,2,2,0, , , , , , , , , , ,2,372.415546083115
2024,01,015139,083,11,010401,7,7,03,20240151390831103,3,1,3,1,2, ,1,6, , ,1, ,3,3,3,0, , , , , , , , , , ,2,361.892148479443
2024,01,015139,083,11,010401,7,7,04,20240151390831104,3,1,3,1,2, ,2,3, , , , , ,4,4,0, , , , , , , , , , ,2,372.415546083115
2024,01,015139,084,11,010401,7,7,01,20240151390841101,1,1,1,1,2, ,1,38, ,1, , , ,1,1,1, , , , , , , , , , ,2,423.616708867388
2024,01,015139,084,11,010401,7,7,02,20240151390841102,2,1,2,1,2, ,2,44, ,1, , , ,2,2,2, , , , , , , , , , ,2,358.720201672442
2024,01,015139,084,11,010401,7,7,03,20240151390841103,3,1,3,1,2, ,1,16, ,6,1, ,36,3,3,3, , , , , , , , , , ,2,351.844434190662
2024,01,015139,084,11,010401,7,7,04,20240151390841104,3,1,3,1,2, ,2,15, ,6,1, ,16,4,4,4, , , , , , , , , , ,2,340.150709051133
2024,01,015139,084,11,010401,7,7,05,20240151390841105,3,1,3,1,2, ,2,11, , ,1, ,18,5,5,0, , , , , , , , , , ,2,372.415546083115
2024,01,015139,084,11,010401,7,7,06,20240151390841106,3,1,3,1,2, ,2,4, , , , , ,6,6,0, , , , , , , , , , ,2,372.415546083115
2024,01,015139,084,11,010401,7,7,07,20240151390841107,3,1,3,1,2, ,2,1, , , , , ,0,7,0, , , , , , , , , , ,2,372.415546083115
2024,01,015139,286,11,010401,7,7,01,20240151392861101,1,1,1,1,2, ,1,29, ,1, , , ,1,1,1, , , , , , , , , , ,2,423.616708867388
2024,01,015139,286,11,010401,7,7,02,20240151392861102,2,1,2,1,2, ,2,24, ,1, , , ,2,2,2, , , , , , , , , , ,2,340.150709051133
2024,01,015139,286,11,010401,7,7,03,20240151392861103,3,1,3,1,2, ,2,9, , ,2,10, ,3,3,0, , , , , , , , , ,11,2,372.415546083115
2024,01,015139,287,11,010401,7,7,01,20240151392871101,1,1,1,1,1, ,1,23, ,1, , , ,1,1,1, , , , , , , , , , ,2,351.844434190662
2024,01,015139,287,11,010401,7,7,02,20240151392871102,2,1,2,1,2, ,2,21, ,1, , , ,2,2,2, , , , , , , , , , ,2,340.150709051133
2024,01,015139,287,11,010401,7,7,03,20240151392871103,3,1,3,1,2, ,2,6, , ,2,10, ,3,3,0, , , , , , , , , ,11,2,372.415546083115
2024,01,015139,288,11,010401,7,7,01,20240151392881101,1,1,1,1,2, ,1,27, ,1, , , ,1,1,1, , , , , , , , , , ,2,423.616708867388
2024,01,015139,288,11,010401,7,7,02,20240151392881102,2,1,2,1,2, ,2,23, ,1, , , ,2,2,2, , , , , , , , , , ,2,340.150709051133
2024,01,015139,288,11,010401,7,7,03,20240151392881103,3,1,3,1,2, ,1,8, , ,2,10, ,3,3,0, , , , , , , , , ,11,2,361.892148479443
2024,01,015139,288,11,010401,7,7,04,20240151392881104,3,1,3,1,2, ,1,5, , ,2,10, ,4,4,0, , , , , , , , , ,11,2,361.892148479443
2024,01,015139,288,11,010401,7,7,05,20240151392881105,3,1,3,1,2, ,2,4, , , , , ,5,5,0, , , , , , , , , , ,2,372.415546083115
2024,01,015139,288,11,010401,7,7,06,20240151392881106,3,1,3,1,2, ,1,1, , , , , ,0,6,0, , , , , , , , , , ,2,361.892148479443
2024,01,015139,289,11,010401,7,7,01,20240151392891101,1,1,1,1,2, ,1,62, ,2, , , ,1,1,1, , , , , , , , , , ,2,304.535996815729
2024,01,015139,289,11,010401,7,7,02,20240151392891102,2,1,2,1,2, ,2,46, ,2, , , ,2,2,2, , , , , , , , , , ,2,265.107853757497
2024,01,015139,289,11,010401,7,7,03,20240151392891103,3,1,3,1,2, ,2,18, ,6, , , ,3,3,3, , , , , , , , , , ,2,340.150709051133
2024,01,015139,289,11,010401,7,7,04,20240151392891104,3,1,3,1,2, ,2,12, ,6,1, ,15,4,4,0, , , , , , , , , , ,2,372.415546083115
2024,01,015152,009,11,010512,7,6,01,20200151520091101,1,1,1,1,2, ,1,75, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,193.11868112754
2024,01,015152,009,11,010512,7,6,02,20200151520091102,3,1,3,1,2, ,1,46, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,304.535996805326
2024,01,015152,009,11,010512,7,6,03,20200151520091103,3,1,3,1,2, ,1,35, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,423.616708852917
2024,01,015152,012,11,010512,7,6,01,20200151520121101,1,1,1,1,2, ,1,39, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,423.616708852917
2024,01,015152,012,11,010512,7,6,02,20200151520121102,2,1,2,1,2, ,2,41, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,358.720201660188
2024,01,015152,012,11,010512,7,6,03,20200151520121104,3,1,3,1,2, ,1,9, , ,2,10, ,3,3,0,3,0, ,971,9211,122,146,1,1,11,2,361.892148467081
2024,01,015152,012,11,010512,7,6,04,20200151520121105,3,1,3,1,2, ,2,4, , , , , ,4,4,0,4,0, , , , , , , , ,2,372.415546070393
2024,01,015152,012,11,010512,7,6,05,20200151520121103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2024,01,015152,015,11,010512,7,6,01,20200151520151103,1,0,1,1,2, ,1,46, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,304.535996805326
2024,01,015152,015,11,010512,7,6,02,20200151520151104,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2024,01,015152,015,11,010512,7,6,03,20200151520151105,0, , , , , , , , , , , , , , , , , ,2,971,9211,122,146,1,1, ,2, 
2024,01,015152,015,11,010512,7,6,04,20200151520151106,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2024,01,015152,015,11,010512,7,6,05,20200151520151101,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2024,01,015152,015,11,010512,7,6,06,20200151520151102,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2024,01,015152,070,11,010512,7,6,01,20200151520701101,1,1,1,1,2, ,1,61, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,304.535996805326
2024,01,015152,070,11,010512,7,6,02,20200151520701102,2,1,2,1,2, ,2,62, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,265.107853748441
2024,01,015152,119,11,010512,7,6,01,20200151521191101,1,1,1,1,2, ,1,73, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,193.11868112754
2024,01,015152,119,11,010512,7,6,02,20200151521191102,2,1,2,1,2, ,2,66, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,202.48887194799
2024,01,015152,119,11,010512,7,6,03,20200151521191103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2024,01,015152,135,11,010512,7,6,01,20200151521351101,1,1,1,1,2, ,1,51, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,304.535996805326
2024,01,015152,135,11,010512,7,6,02,20200151521351102,2,1,2,1,2, ,2,49, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,265.107853748441
2024,01,015152,135,11,010512,7,6,03,20200151521351105,3,1,3,1,2, ,1,9, , ,2,10, ,3,3,0,3,0, , , , , , , ,11,2,361.892148467081
2024,01,015152,135,11,010512,7,6,04,20200151521351103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2024,01,015152,135,11,010512,7,6,05,20200151521351104,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2024,01,015161,013,11,010702,7,7,01,20210151610131101,1,1,1,1,2, ,1,67, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,193.11868112754
2024,01,015161,013,11,010702,7,7,02,20210151610131102,2,1,2,1,2, ,2,44, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,358.720201660188
2024,01,015161,013,11,010702,7,7,03,20210151610131106,3,1,3,1,2, ,1,27, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,423.616708852917
2024,01,015161,013,11,010702,7,7,04,20210151610131103,3,1,3,1,2, ,2,22, ,6, , , ,4,4,4,4,0, , , , , , , , ,2,340.150709039513
2024,01,015161,013,11,010702,7,7,05,20210151610131104,3,1,3,1,2, ,2,18, ,6, , , ,5,5,5,5,0, ,572,5212,5220,4721,0,1, ,2,340.150709039513
2024,01,015161,013,11,010702,7,7,06,20210151610131105,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2024,01,015161,014,11,010702,7,7,01,20210151610141101,1,1,1,1,2, ,1,79, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,193.11868112754
2024,01,015161,014,11,010702,7,7,02,20210151610141102,2,1,2,1,2, ,2,76, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,202.48887194799
2024,01,015161,014,11,010702,7,7,03,20210151610141103,3,2,1,1,2, ,2,47, ,5, , , ,3,3,3,3,0, , , , , , , , ,2,265.107853748441
2024,01,015161,014,11,010702,7,7,04,20210151610141104,5,2,3,1,2, ,1,21, ,6, , , ,4,4,4,4,0, , , , , , , , ,2,351.844434178643
2024,01,015161,014,11,010702,7,7,05,20210151610141105,5,2,3,1,2, ,1,18, ,6, , , ,5,5,5,5,0, ,971,9211,121,141,1,0, ,2,351.844434178643
2024,01,015161,014,11,010702,7,7,06,20210151610141106,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2024,01,015161,321,11,010702,7,7,01,20210151613211101,1,1,1,1,2, ,1,48, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,304.535996805326
2024,01,015161,321,11,010702,7,7,02,20210151613211102,2,1,2,1,2, ,2,46, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,265.107853748441
2024,01,015161,321,11,010702,7,7,03,20210151613211104,3,1,3,1,1, ,2,20, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,340.150709039513
2024,01,015161,321,11,010702,7,7,04,20210151613211105,3,1,3,1,2, ,2,9, , ,1, ,7,4,4,0,4,0, , , , , , , , ,2,372.415546070393
2024,01,015161,321,11,010702,7,7,05,20210151613211103,3,0,1,2, ,2,1,22, ,6, , , ,0,0,0, , , , , , , , , , ,2,351.844434178643
2024,01,015161,321,11,010702,7,7,06,20240151613211106,10,0,1,2, ,2,1,24, ,6, , , ,0,0,0, , , , , , , , , , ,2,351.844434178643
2024,01,015161,322,11,010702,7,7,01,20210151613221101,1,1,1,1,2, ,2,77, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,202.48887194799
2024,01,015161,322,11,010702,7,7,02,20210151613221102,3,1,3,1,2, ,1,39, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,423.616708852917
2024,01,015161,324,11,010702,7,7,01,20210151613241101,1,0,1,1,2, ,1,67, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,193.11868112754
2024,01,015161,326,11,010702,7,7,01,20210151613261101,1,0,1,1,2, ,1,69, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,193.11868112754
2024,01,015161,327,11,010702,7,7,01,20210151613271101,1,1,1,1,2, ,1,61, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,304.535996805326
2024,01,015161,327,11,010702,7,7,02,20210151613271102,2,1,2,1,2, ,2,60, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,265.107853748441
2024,01,015161,327,11,010702,7,7,03,20210151613271103,3,1,3,1,2, ,1,18, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,351.844434178643
2024,01,015161,327,11,010702,7,7,04,20210151613271104,5,0,1,1,2, ,1,6, , ,2,10, ,4,4,0,4,0, , , , , , , ,11,2,361.892148467081
2024,01,015191,007,11,021809,2,2,01,20240151910071101,1,1,1,1,2, ,1,59, ,2, , , ,1,1,1, , , , , , , , , , ,2,1009.08453512561
2024,01,015191,007,11,021809,2,2,02,20240151910071102,2,1,2,1,2, ,2,58, ,2, , , ,2,2,2, , , , , , , , , , ,2,878.43879923628
2024,01,015191,021,11,021809,2,2,01,20240151910211101,1,1,1,1,2, ,1,74, ,2, , , ,1,1,1, , , , , , , , , , ,2,639.901609707661
2024,01,015191,021,11,021809,2,2,02,20240151910211102,2,1,2,1,2, ,2,67, ,2, , , ,2,2,2, , , , , , , , , , ,2,670.94987574938
2024,01,015191,021,11,021809,2,2,03,20240151910211103,3,1,3,1,2, ,1,39, ,6, , , ,3,3,3, , , , , , , , , , ,2,1403.66023789806
2024,01,015191,033,11,021809,2,2,01,20240151910331101,1,1,1,1,2, ,1,71, ,2, , , ,1,1,1, , , , , , , , , , ,2,639.901609707661
2024,01,015191,033,11,021809,2,2,02,20240151910331102,2,1,2,1,2, ,2,71, ,2, , , ,2,2,2, , , , , , , , , , ,2,670.94987574938
2024,01,015191,047,11,021809,2,2,01,20240151910471101,1,1,1,1,2, ,2,64, ,1, , , ,1,1,1, , , , , , , , , , ,2,878.43879923628
2024,01,015191,047,11,021809,2,2,02,20240151910471102,2,1,2,1,2, ,1,48, ,1, , , ,2,2,2, , , , , , , , , , ,2,1009.08453512561
2024,01,015191,047,11,021809,2,2,03,20240151910471103,5,0,1,2, ,2,2,12, ,6,2,9, ,0,0,0, , , , , , , , , ,9,2,1234.00442680746
2024,01,015191,062,11,021809,2,2,01,20240151910621101,1,1,1,1,2, ,1,42, ,1, , , ,1,1,1, , , , , , , , , , ,2,1403.66023789806
2024,01,015191,062,11,021809,2,2,02,20240151910621102,2,1,2,1,2, ,2,31, ,1, , , ,2,2,2, , , , , , , , , , ,2,1188.62470029719
2024,01,015191,077,11,021809,2,2,01,20240151910771101,1,1,1,1,2, ,1,37, ,1, , , ,1,1,1, , , , , , , , , , ,2,1403.66023789806
2024,01,015191,077,11,021809,2,2,02,20240151910771102,2,1,2,1,2, ,2,44, ,1, , , ,2,2,2, , , , , , , , , , ,2,1188.62470029719
2024,01,015191,077,11,021809,2,2,03,20240151910771103,3,1,3,1,2, ,2,15, ,6,2,9, ,3,3,3, , , , , , , , , ,9,2,1127.09441151287
2024,01,015191,077,11,021809,2,2,04,20240151910771104,3,1,3,1,2, ,1,6, , ,2,9, ,4,4,0, , , , , , , , , ,9,2,1199.1349930135
